RECORDING_SESSION_LABEL	TRIAL_INDEX	DATA_FILE	EYE_REPORTED	EYE_TRACKED	GROUPING_VARIABLES	IA_AREA	IA_AVERAGE_FIX_PUPIL_SIZE	IA_BOTTOM	IA_DWELL_TIME	IA_DWELL_TIME_%	IA_DYNAMIC	IA_END_TIME	IA_FIRST_FIXATION_DURATION	IA_FIRST_FIXATION_INDEX	IA_FIRST_FIXATION_PREVIOUS_FIX_IA	IA_FIRST_FIXATION_PREVIOUS_IAREAS	IA_FIRST_FIXATION_RUN_INDEX	IA_FIRST_FIXATION_TIME	IA_FIRST_FIXATION_VISITED_IA_COUNT	IA_FIRST_FIXATION_X	IA_FIRST_FIXATION_Y	IA_FIRST_FIX_PROGRESSIVE	IA_FIRST_RUN_DWELL_TIME	IA_FIRST_RUN_END_TIME	IA_FIRST_RUN_FIXATION_%	IA_FIRST_RUN_FIXATION_COUNT	IA_FIRST_RUN_LANDING_POSITION	IA_FIRST_RUN_LAUNCH_SITE	IA_FIRST_RUN_LAUNCH_X	IA_FIRST_RUN_LAUNCH_Y	IA_FIRST_RUN_START_TIME	IA_FIRST_SACCADE_AMPLITUDE	IA_FIRST_SACCADE_ANGLE	IA_FIRST_SACCADE_END_TIME	IA_FIRST_SACCADE_INDEX	IA_FIRST_SACCADE_START_TIME	IA_FIXATION_%	IA_FIXATION_COUNT	IA_FSA_COUNT_21	IA_FSA_COUNT_22	IA_FSA_DURATION_21	IA_FSA_DURATION_22	IA_GROUP	IA_ID	IA_INSTANCES_COUNT	IA_LABEL	IA_LAST_FIXATION_DURATION	IA_LAST_FIXATION_RUN	IA_LAST_FIXATION_TIME	IA_LAST_FIXATION_X	IA_LAST_FIXATION_Y	IA_LAST_RUN_DWELL_TIME	IA_LAST_RUN_END_TIME	IA_LAST_RUN_FIXATION_%	IA_LAST_RUN_FIXATION_COUNT	IA_LAST_RUN_LANDING_POSITION	IA_LAST_RUN_LAUNCH_SITE	IA_LAST_RUN_LAUNCH_X	IA_LAST_RUN_LAUNCH_Y	IA_LAST_RUN_START_TIME	IA_LAST_SACCADE_AMPLITUDE	IA_LAST_SACCADE_ANGLE	IA_LAST_SACCADE_END_TIME	IA_LAST_SACCADE_INDEX	IA_LAST_SACCADE_START_TIME	IA_LEFT	IA_LEGAL	IA_LEGAL_IMMEDIATE	IA_MAX_FIX_PUPIL_SIZE	IA_MIN_FIX_PUPIL_SIZE	IA_POINTS	IA_REGRESSION_IN	IA_REGRESSION_IN_COUNT	IA_REGRESSION_OUT	IA_REGRESSION_OUT_COUNT	IA_REGRESSION_OUT_FULL	IA_REGRESSION_OUT_FULL_COUNT	IA_REGRESSION_PATH_DURATION	IA_RIGHT	IA_RUN_COUNT	IA_SECOND_FIXATION_DURATION	IA_SECOND_FIXATION_RUN	IA_SECOND_FIXATION_TIME	IA_SECOND_FIXATION_X	IA_SECOND_FIXATION_Y	IA_SECOND_RUN_DWELL_TIME	IA_SECOND_RUN_END_TIME	IA_SECOND_RUN_FIXATION_%	IA_SECOND_RUN_FIXATION_COUNT	IA_SECOND_RUN_LANDING_POSITION	IA_SECOND_RUN_LAUNCH_SITE	IA_SECOND_RUN_LAUNCH_X	IA_SECOND_RUN_LAUNCH_Y	IA_SECOND_RUN_START_TIME	IA_SELECTIVE_REGRESSION_PATH_DURATION	IA_SKIP	IA_SPILLOVER	IA_START_TIME	IA_THIRD_FIXATION_DURATION	IA_THIRD_FIXATION_RUN	IA_THIRD_FIXATION_TIME	IA_THIRD_FIXATION_X	IA_THIRD_FIXATION_Y	IA_THIRD_RUN_DWELL_TIME	IA_THIRD_RUN_END_TIME	IA_THIRD_RUN_FIXATION_%	IA_THIRD_RUN_FIXATION_COUNT	IA_THIRD_RUN_LANDING_POSITION	IA_THIRD_RUN_LAUNCH_SITE	IA_THIRD_RUN_LAUNCH_X	IA_THIRD_RUN_LAUNCH_Y	IA_THIRD_RUN_START_TIME	IA_TOP	IA_TYPE	INTEREST_AREA_FIXATION_SEQUENCE	IP_END_EVENT_MATCHED	IP_END_TIME	IP_INDEX	IP_LABEL	IP_START_EVENT_MATCHED	IP_START_TIME	REPORTING_METHOD	SAMPLING_RATE	TIME_SCALE	TRIAL_DWELL_TIME	TRIAL_FIXATION_COUNT	TRIAL_IA_COUNT	TRIAL_LABEL	TRIAL_START_TIME	TRIAL_TOTAL_VISITED_IA_COUNT	AG_Audio_LIST	AG_Loc	AG_VIDEO	DISPLAY_ON_TIME	Drift_Check	RT	Session_Name_	Trial_Index_	Trial_Recycled_	__duration__1	audio_file	bg_code	bg_name	calibration	condition	experiment	frame_rate	participant_id	trial_number	version	video_file
36792	11	36792.edf	RIGHT	Binocular	video_file	127400.00	1084.18	760	17217	0.6049	false	.	114	5	.	[22]	4	2310	1	1336.70	338.80	0	4414	8435	0.1319	12	196.70	-199.70	1339.70	256.20	2310	0.72	-54.84	2309	4	2030	0.5495	50	41	1	14968	499	.	21	.	IA_solidity_ver1_obstacle_near	332	9	38705	1256.80	666.30	4202	39037	0.1209	11	137.80	-423.40	1563.40	643.20	33264	1.22	-74.74	38704	90	38390	1140	0	0	1629.00	762.00	.	1	2	0	0	0	0	7720	1400	9	328	1	2743	1356.00	374.70	1332	10656	0.0440	4	159.30	-266.30	1406.30	328.50	9051	7720	1	.	.	718	1	3268	1254.50	561.20	605	12644	0.0220	2	231.30	474.20	665.80	578.70	11999	270	RECTANGLE	[0, 22, 0, 21, 0, 21, 0, 21, 0, 21, 0, 21, 0, 21, 22, 21, 0, 22, 21, 0, 22, 0, 21]	true	9751301	1	video_ip	true	9712851	Fixations	1000.00	Trial Relative	28462.00	91	2	Trial: 11	9712264	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512,384)	.	0	0	0	36792	11	False	38600	solidity_ver1_n_contX.wav	(5, 5, 5, 255)	black	calibug64.mp4	cont	solidity	24	subj.29	11	ver1	solidity_ver1_n_cont.mp4
36792	11	36792.edf	RIGHT	Binocular	video_file	127400.00	879.33	760	2245	0.0789	false	.	315	2	.	.	2	1053	0	1632.70	555.30	1	315	1367	0.0110	1	62.70	631.30	938.70	524.90	1053	12.00	-1.47	1052	1	999	0.0659	6	2	2	549	569	.	22	.	IA_solidity_ver1_obstacle_far	504	4	31911	1717.60	626.80	504	32414	0.0110	1	147.60	-413.20	1983.20	657.60	31911	0.55	-141.71	31910	78	31902	1570	0	0	1073.00	781.00	.	0	0	1	2	1	2	19462	1830	4	499	2	21367	1654.50	362.60	499	21865	0.0110	1	84.50	185.80	1384.20	362.60	21367	2245	0	.	.	358	3	29009	1663.10	731.50	927	29964	0.0330	3	93.10	24.70	1545.30	689.40	29009	270	RECTANGLE	[0, 22, 0, 21, 0, 21, 0, 21, 0, 21, 0, 21, 0, 21, 22, 21, 0, 22, 21, 0, 22, 0, 21]	true	9751301	1	video_ip	true	9712851	Fixations	1000.00	Trial Relative	28462.00	91	2	Trial: 11	9712264	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512,384)	.	0	0	0	36792	11	False	38600	solidity_ver1_n_contX.wav	(5, 5, 5, 255)	black	calibug64.mp4	cont	solidity	24	subj.29	11	ver1	solidity_ver1_n_cont.mp4
36792	12	36792.edf	RIGHT	Binocular	video_file	28502.10	1164.00	640	527	0.0231	false	.	527	28	.	.	2	11797	0	723.70	600.30	1	527	12323	0.0145	1	131.70	208.30	383.70	574.50	11797	3.67	-12.51	11796	27	11631	0.0145	1	0	0	0	0	.	21	.	IA_gravity_ver1_apple_control	527	1	11797	723.70	600.30	527	12323	0.0145	1	131.70	208.30	383.70	574.50	11797	3.67	-12.51	11796	27	11631	592	1	1	1164.00	1164.00	.	0	0	0	0	0	0	527	783	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	527	0	527	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	450	ELLIPSE	[0, 21, 0, 22, 0, 22, 0, 22, 0, 22, 0, 22, 0, 22, 0, 22, 0, 22]	true	9783717	1	video_ip	true	9753634	Fixations	1000.00	Trial Relative	22845.00	69	2	Trial: 12	9753305	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512,384)	.	0	0	0	36792	12	False	30200	gravity_ver1_n_testX.wav	(5, 5, 5, 255)	black	calibug64.mp4	test	gravity	24	subj.29	12	ver1	gravity_ver1_n_test.mp4
36792	12	36792.edf	RIGHT	Binocular	video_file	28502.10	1057.73	640	6424	0.2812	false	.	527	33	.	[21]	4	14575	1	1044.00	585.00	1	993	15574	0.0290	2	59.50	0.30	984.20	593.60	14575	1.08	-10.66	14574	32	14557	0.2174	15	0	7	0	2293	.	22	.	IA_gravity_ver1_apple_control	425	8	29932	1055.20	476.70	425	30356	0.0145	1	70.70	139.00	845.50	862.00	29932	7.02	62.47	29931	68	29581	984	1	0	1541.00	745.00	.	0	0	0	0	0	0	6424	1175	8	466	1	15109	1041.30	620.50	218	16336	0.0145	1	21.00	158.50	826.00	629.50	16119	6424	0	.	.	218	2	16119	1005.50	599.30	1431	18474	0.0435	3	76.30	-3.80	988.30	582.20	16855	450	ELLIPSE	[0, 21, 0, 22, 0, 22, 0, 22, 0, 22, 0, 22, 0, 22, 0, 22, 0, 22]	true	9783717	1	video_ip	true	9753634	Fixations	1000.00	Trial Relative	22845.00	69	2	Trial: 12	9753305	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512,384)	.	0	0	0	36792	12	False	30200	gravity_ver1_n_testX.wav	(5, 5, 5, 255)	black	calibug64.mp4	test	gravity	24	subj.29	12	ver1	gravity_ver1_n_test.mp4
36792	13	36792.edf	RIGHT	Binocular	video_file	462400.00	1101.08	1030	3573	0.1761	false	.	192	5	.	.	2	2612	0	593.60	537.00	1	782	3453	0.0411	3	481.60	-1359.90	1471.90	279.30	2612	15.12	-165.89	2611	4	2451	0.1781	13	8	2	2520	729	.	21	.	IA_continuity_ver1_leftscreen	463	5	30947	520.90	955.10	830	31410	0.0274	2	471.60	-1262.60	1374.60	930.00	30561	1.16	166.69	30946	72	30928	112	1	1	1360.00	878.00	.	1	1	0	0	0	0	782	792	5	187	1	2833	698.10	642.80	84	6921	0.0137	1	609.30	-1008.10	1120.10	974.20	6838	782	0	328	.	403	1	3051	770.50	863.80	393	25725	0.0274	2	661.30	-724.50	836.50	849.00	25324	350	RECTANGLE	[0, 21, 22, 0, 22, 0, 22, 0, 21, 0, 22, 0, 22, 0, 22, 0, 22, 0, 21, 0, 22, 0, 21, 22, 21]	true	9817717	1	video_ip	true	9786900	Fixations	1000.00	Trial Relative	20295.00	73	2	Trial: 13	9786307	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512,384)	.	0	0	0	36792	13	False	31000	continuity_ver1_n_contX.wav	(5, 5, 5, 255)	black	calibug64.mp4	cont	continuity	24	subj.29	13	ver1	continuity_ver1_n_cont.mp4
36792	13	36792.edf	RIGHT	Binocular	video_file	462400.00	1004.41	1030	11637	0.5734	false	.	328	8	21	[21]	3	3530	1	1216.00	1026.80	1	328	3857	0.0137	1	58.00	387.50	770.50	863.80	3530	7.83	-27.57	3529	7	3454	0.4658	34	1	25	367	9143	.	22	.	IA_continuity_ver1_rightscreen	401	9	30092	1374.60	930.00	401	30492	0.0137	1	216.60	623.90	534.10	947.50	30092	14.15	1.28	30091	70	30019	1158	1	1	1275.00	700.00	.	0	0	1	1	1	1	14428	1838	9	148	2	5358	1189.50	986.20	148	5505	0.0137	1	31.50	505.90	652.10	1463.50	5358	11637	0	.	.	125	3	5840	1247.70	1012.40	410	6262	0.0274	2	89.70	-31.00	1189.00	1152.20	5840	350	RECTANGLE	[0, 21, 22, 0, 22, 0, 22, 0, 21, 0, 22, 0, 22, 0, 22, 0, 22, 0, 21, 0, 22, 0, 21, 22, 21]	true	9817717	1	video_ip	true	9786900	Fixations	1000.00	Trial Relative	20295.00	73	2	Trial: 13	9786307	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512,384)	.	0	0	0	36792	13	False	31000	continuity_ver1_n_contX.wav	(5, 5, 5, 255)	black	calibug64.mp4	cont	continuity	24	subj.29	13	ver1	continuity_ver1_n_cont.mp4
69492	2	69492.edf	RIGHT	Binocular	video_file	28502.10	1357.25	640	1164	0.0458	false	.	289	8	.	.	2	2675	0	743.50	595.10	1	289	2963	0.0119	1	151.50	-201.20	793.20	752.20	2675	2.65	100.53	2674	7	2639	0.0476	4	0	0	0	0	.	21	.	IA_gravity_ver1_apple_control	258	4	25675	670.70	619.10	258	25932	0.0119	1	78.70	312.50	279.50	630.20	25675	6.69	2.07	25674	67	25624	592	1	1	1421.00	1237.00	.	0	0	0	0	0	0	906	783	4	367	2	6960	736.00	620.50	367	7326	0.0119	1	144.00	167.10	424.90	625.90	6960	906	0	478	.	250	3	11701	637.30	582.70	250	11950	0.0119	1	45.30	136.40	455.60	537.00	11701	450	ELLIPSE	[0, 21, 0, 21, 0, 21, 0, 22, 0, 22, 0, 22, 0, 22, 0, 21, 0, 22, 0, 22, 0, 22, 0]	true	6422942	1	video_ip	true	6392859	Fixations	1000.00	Trial Relative	25402.00	84	2	Trial: 2	6392466	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512,384)	.	0	0	0	69492	2	False	30200	gravity_ver1_n_testX.wav	(5, 5, 5, 255)	black	calibug64.mp4	test	gravity	24	subj.11	2	ver1	gravity_ver1_n_test.mp4
69492	2	69492.edf	RIGHT	Binocular	video_file	28502.10	1379.85	640	5536	0.2179	false	.	478	36	.	[21]	8	13232	1	1036.90	575.30	1	1506	14775	0.0357	3	52.40	21.40	963.10	543.90	13232	0.82	-119.71	13231	35	13218	0.1548	13	0	6	0	3261	.	22	.	IA_gravity_ver1_apple_control	259	7	29649	1079.80	595.40	1125	29907	0.0357	3	92.10	189.90	794.60	623.00	28745	1.81	-84.14	29648	81	29624	984	1	0	1555.00	1231.00	.	0	0	0	0	0	0	5794	1175	7	678	1	13729	1014.00	601.90	886	17282	0.0238	2	105.40	167.30	817.20	618.60	16176	5536	0	.	.	350	1	14426	1060.70	604.70	971	20882	0.0238	2	116.00	137.10	847.40	947.80	19895	450	ELLIPSE	[0, 21, 0, 21, 0, 21, 0, 22, 0, 22, 0, 22, 0, 22, 0, 21, 0, 22, 0, 22, 0, 22, 0]	true	6422942	1	video_ip	true	6392859	Fixations	1000.00	Trial Relative	25402.00	84	2	Trial: 2	6392466	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512,384)	.	0	0	0	69492	2	False	30200	gravity_ver1_n_testX.wav	(5, 5, 5, 255)	black	calibug64.mp4	test	gravity	24	subj.11	2	ver1	gravity_ver1_n_test.mp4
69492	3	69492.edf	RIGHT	Binocular	video_file	462400.00	1498.33	1030	2585	0.1008	false	.	89	6	22	[22]	3	1697	1	651.20	394.10	0	89	1785	0.0120	1	539.20	-1077.70	1189.70	391.20	1697	9.29	176.87	1696	5	1626	0.1446	12	5	3	1225	915	.	21	.	IA_continuity_ver1_leftscreen	380	7	23138	528.40	796.20	808	23517	0.0361	3	546.50	-1338.20	1450.20	811.50	22661	1.74	89.38	23137	62	23116	112	0	0	1856.00	1212.00	.	1	5	0	0	0	0	379	792	7	290	2	2415	695.00	716.40	290	2704	0.0120	1	583.00	-648.90	760.90	282.10	2415	379	1	.	.	149	3	3532	716.60	1006.70	692	4397	0.0361	3	604.60	-1075.90	1187.90	941.40	3532	350	RECTANGLE	[0, 22, 21, 0, 21, 22, 21, 0, 22, 0, 21, 0, 22, 0, 22, 0, 22, 0, 22, 21, 22, 21, 22, 0, 22, 21, 0, 22, 0, 22, 0, 22, 0, 22]	true	6456742	1	video_ip	true	6425925	Fixations	1000.00	Trial Relative	25634.00	83	2	Trial: 3	6425465	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512,384)	.	0	0	0	69492	3	False	31000	continuity_ver1_n_contX.wav	(5, 5, 5, 255)	black	calibug64.mp4	cont	continuity	24	subj.11	3	ver1	continuity_ver1_n_cont.mp4
69492	3	69492.edf	RIGHT	Binocular	video_file	462400.00	1591.51	1030	14192	0.5536	false	.	327	4	.	.	2	1133	0	1229.80	692.60	1	449	1625	0.0241	2	71.80	73.60	1084.40	610.30	1133	2.80	-29.44	1132	3	1084	0.4458	37	5	23	809	10810	.	22	.	IA_continuity_ver1_rightscreen	1041	14	30149	1463.40	844.10	3114	31189	0.0723	6	317.70	-762.20	1920.20	1239.00	27910	0.61	-2.40	30148	82	30137	1158	0	0	1959.00	1274.00	.	0	0	1	5	1	5	16777	1838	14	122	1	1504	1189.70	391.20	664	3471	0.0241	2	120.10	463.00	695.00	716.40	2764	14192	0	.	.	235	2	2764	1278.10	720.90	295	6044	0.0241	2	28.10	70.00	1088.00	371.80	5688	350	RECTANGLE	[0, 22, 21, 0, 21, 22, 21, 0, 22, 0, 21, 0, 22, 0, 22, 0, 22, 0, 22, 21, 22, 21, 22, 0, 22, 21, 0, 22, 0, 22, 0, 22, 0, 22]	true	6456742	1	video_ip	true	6425925	Fixations	1000.00	Trial Relative	25634.00	83	2	Trial: 3	6425465	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512,384)	.	0	0	0	69492	3	False	31000	continuity_ver1_n_contX.wav	(5, 5, 5, 255)	black	calibug64.mp4	cont	continuity	24	subj.11	3	ver1	continuity_ver1_n_cont.mp4
69492	4	69492.edf	RIGHT	Binocular	video_file	127400.00	1419.40	760	13285	0.4078	false	.	327	6	.	[22]	4	2244	1	1264.00	444.30	0	1189	3631	0.0337	3	124.00	-333.30	1473.30	249.40	2244	4.10	-138.21	2243	5	2197	0.3371	30	15	6	7142	2253	.	21	.	IA_solidity_ver1_obstacle_near	176	15	37869	1293.40	325.40	418	38044	0.0225	2	152.50	-537.20	1677.20	657.70	37591	3.36	89.05	37868	86	37833	1140	0	0	1703.00	1010.00	.	1	6	0	0	0	0	3268	1400	15	260	1	2603	1380.40	365.90	2079	6088	0.0337	3	175.70	-401.30	1541.30	371.60	3968	3268	1	.	.	602	1	3030	1340.40	366.50	686	8610	0.0225	2	161.00	37.80	1102.20	814.30	7886	270	RECTANGLE	[0, 22, 0, 21, 0, 21, 22, 0, 21, 0, 22, 0, 22, 21, 0, 22, 21, 0, 21, 0, 21, 0, 21, 22, 21, 22, 0, 22, 0, 21, 0, 21, 22, 21, 0, 22, 21, 0, 21, 22, 0, 22, 0, 22, 21, 22, 0]	true	6497391	1	video_ip	true	6458942	Fixations	1000.00	Trial Relative	32581.00	89	2	Trial: 4	6458501	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512,384)	.	0	0	0	69492	4	False	38600	solidity_ver1_n_testX.wav	(5, 5, 5, 255)	black	calibug64.mp4	test	solidity	24	subj.11	4	ver1	solidity_ver1_n_test.mp4
69492	4	69492.edf	RIGHT	Binocular	video_file	127400.00	1464.65	760	10546	0.3237	false	.	504	2	.	.	2	696	0	1686.90	551.40	1	879	1615	0.0225	2	116.90	577.60	992.40	536.50	696	11.61	-0.15	695	1	634	0.2921	26	6	12	2830	5010	.	22	.	IA_solidity_ver1_obstacle_far	439	14	38099	1763.60	327.60	439	38537	0.0112	1	193.60	276.60	1293.40	325.40	38099	7.54	0.70	38098	87	38045	1570	0	0	1702.00	1085.00	.	0	0	1	6	1	6	23831	1830	14	375	1	1241	1712.10	354.10	184	6552	0.0112	1	146.30	321.40	1248.60	697.40	6369	10546	0	.	.	184	2	6369	1716.30	522.90	160	8951	0.0112	1	149.20	133.00	1437.00	328.40	8792	270	RECTANGLE	[0, 22, 0, 21, 0, 21, 22, 0, 21, 0, 22, 0, 22, 21, 0, 22, 21, 0, 21, 0, 21, 0, 21, 22, 21, 22, 0, 22, 0, 21, 0, 21, 22, 21, 0, 22, 21, 0, 21, 22, 0, 22, 0, 22, 21, 22, 0]	true	6497391	1	video_ip	true	6458942	Fixations	1000.00	Trial Relative	32581.00	89	2	Trial: 4	6458501	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512,384)	.	0	0	0	69492	4	False	38600	solidity_ver1_n_testX.wav	(5, 5, 5, 255)	black	calibug64.mp4	test	solidity	24	subj.11	4	ver1	solidity_ver1_n_test.mp4
69492	5	69492.edf	RIGHT	Binocular	video_file	127400.00	1556.08	760	19879	0.6272	false	.	409	7	.	[22]	4	2631	1	1335.30	450.40	0	596	3257	0.0270	2	195.30	-318.20	1458.20	354.70	2631	3.91	-114.90	2630	6	2317	0.5135	38	21	4	13679	1345	.	21	.	IA_solidity_ver1_obstacle_near	296	17	38515	1225.80	651.20	296	38811	0.0135	1	85.80	-40.60	1180.60	793.10	38515	2.58	66.49	38514	73	38491	1140	0	0	1892.00	1224.00	.	1	3	0	0	0	0	869	1400	17	187	1	3071	1265.20	589.70	273	4051	0.0135	1	151.30	-404.70	1544.70	410.20	3779	869	1	.	.	273	2	3779	1291.30	573.30	1379	6246	0.0405	3	151.30	-445.80	1585.80	512.20	4592	270	RECTANGLE	[0, 22, 0, 21, 0, 21, 22, 21, 0, 21, 0, 21, 0, 21, 0, 21, 0, 22, 0, 21, 22, 21, 0, 21, 0, 21, 0, 21, 22, 0, 21, 0, 21, 0, 21, 22, 21, 0, 21]	true	6538358	1	video_ip	true	6499908	Fixations	1000.00	Trial Relative	31695.00	74	2	Trial: 5	6499547	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512,384)	.	0	0	0	69492	5	False	38600	solidity_ver1_n_contX.wav	(5, 5, 5, 255)	black	calibug64.mp4	cont	solidity	24	subj.11	5	ver1	solidity_ver1_n_cont.mp4
69492	5	69492.edf	RIGHT	Binocular	video_file	127400.00	1347.57	760	1823	0.0575	false	.	130	2	.	.	2	597	0	1726.60	490.90	1	130	726	0.0135	1	156.60	617.20	952.80	572.70	597	13.00	7.02	596	1	530	0.0946	7	3	1	591	201	.	22	.	IA_solidity_ver1_obstacle_far	201	6	35211	1709.00	667.90	511	35411	0.0270	2	169.00	259.30	1310.70	679.80	34876	1.94	-96.88	35210	68	35186	1570	0	0	1580.00	981.00	.	0	0	1	3	1	3	21702	1830	6	197	2	4095	1585.80	512.20	197	4291	0.0135	1	15.80	278.70	1291.30	573.30	4095	1823	0	.	.	147	3	11878	1788.40	546.90	147	12024	0.0135	1	218.40	62.40	1507.60	584.50	11878	270	RECTANGLE	[0, 22, 0, 21, 0, 21, 22, 21, 0, 21, 0, 21, 0, 21, 0, 21, 0, 22, 0, 21, 22, 21, 0, 21, 0, 21, 0, 21, 22, 0, 21, 0, 21, 0, 21, 22, 21, 0, 21]	true	6538358	1	video_ip	true	6499908	Fixations	1000.00	Trial Relative	31695.00	74	2	Trial: 5	6499547	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512,384)	.	0	0	0	69492	5	False	38600	solidity_ver1_n_contX.wav	(5, 5, 5, 255)	black	calibug64.mp4	cont	solidity	24	subj.11	5	ver1	solidity_ver1_n_cont.mp4
69492	6	69492.edf	RIGHT	Binocular	video_file	28502.10	1215.67	640	14130	0.5145	false	.	303	5	.	.	2	1283	0	634.70	622.20	1	303	1585	0.0179	1	42.70	341.20	250.80	598.60	1283	5.42	-2.99	1282	4	1229	0.3750	21	16	0	11239	0	.	21	.	IA_gravity_ver1_apple_control	535	5	30003	690.30	520.10	3769	30538	0.0714	4	25.70	432.00	160.00	622.00	26712	0.64	17.08	30002	55	29991	592	1	1	1422.00	1004.00	.	0	0	0	0	0	0	14130	783	5	20	2	13083	710.30	599.50	2388	15726	0.0893	5	118.30	-240.00	832.00	750.90	13083	14130	0	.	.	289	2	13243	691.20	631.50	4178	21364	0.1607	9	128.30	-249.60	841.60	963.50	16812	450	ELLIPSE	[0, 21, 0, 21, 0, 21, 0, 21, 0, 21]	true	6571124	1	video_ip	true	6541040	Fixations	1000.00	Trial Relative	27465.00	56	2	Trial: 6	6540586	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512,384)	.	0	0	0	69492	6	False	30200	gravity_ver1_n_contX.wav	(5, 5, 5, 255)	black	calibug64.mp4	cont	gravity	24	subj.11	6	ver1	gravity_ver1_n_cont.mp4
69492	6	69492.edf	RIGHT	Binocular	video_file	28502.10	.	640	0	0.0000	false	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	0	0	0	.	22	.	IA_gravity_ver1_apple_control	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	984	0	0	.	.	.	.	.	.	.	.	.	.	1175	0	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	450	ELLIPSE	[0, 21, 0, 21, 0, 21, 0, 21, 0, 21]	true	6571124	1	video_ip	true	6541040	Fixations	1000.00	Trial Relative	27465.00	56	2	Trial: 6	6540586	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512,384)	.	0	0	0	69492	6	False	30200	gravity_ver1_n_contX.wav	(5, 5, 5, 255)	black	calibug64.mp4	cont	gravity	24	subj.11	6	ver1	gravity_ver1_n_cont.mp4
69492	7	69492.edf	RIGHT	Binocular	video_file	462400.00	1569.00	1030	13572	0.5294	false	.	272	6	.	.	2	1661	0	765.10	707.70	1	272	1932	0.0167	1	653.10	-738.30	850.30	635.80	1661	2.14	-149.19	1660	5	1634	0.3667	22	17	1	12321	120	.	21	.	IA_continuity_ver1_leftscreen	2455	5	28554	546.60	847.40	4793	31009	0.1000	6	420.10	-609.90	721.90	1397.00	25769	7.22	25.40	28553	59	28496	112	1	1	1831.00	1245.00	.	1	2	0	0	0	0	455	792	5	183	2	2381	768.40	947.10	183	2563	0.0167	1	656.40	-767.90	879.90	854.80	2381	455	0	377	.	285	3	14554	733.20	497.10	285	14838	0.0167	1	621.20	-1525.70	1637.70	399.80	14554	350	RECTANGLE	[0, 21, 0, 21, 0, 22, 0, 22, 0, 22, 0, 22, 0, 22, 21, 22, 21, 0, 21]	true	6604607	1	video_ip	true	6573790	Fixations	1000.00	Trial Relative	25638.00	60	2	Trial: 7	6573598	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512,384)	.	0	0	0	69492	7	False	31000	continuity_ver1_n_testX.wav	(5, 5, 5, 255)	black	calibug64.mp4	test	continuity	24	subj.11	7	ver1	continuity_ver1_n_test.mp4
